Date,Description,Unit,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Day32,Day33,Day34,Day35
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-2 (Steam flow),3167854,3168539,3169223,3169925,3170631,3171332,3172011,3172711,3173399,3174076,3174755,3175443,3176123,3176671,3177146,3177589,3178086,3178636,3179200,3179786,3180425,3181068,3181764,3182450,3183130,3183812,3184455,3185077,3185745,3186402,,,-4399.797222222222,3167173,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-1 (Steam flow),3096892,3097571,3098251,3099000,3099694,3100418,3101119,3101823,3102521,3103208,3103928,3104633,3105414,3105854,3106284,3106719,3107256,3107861,3108487,3109118,3109809,3110484,3111165,3111851,3112537,3113214,3113878,3114530,3115200,3115872,,,-4301.238888888889,3096184,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-2 (Steam flow),3200043,3200725,3201387,3202090,3202758,3203443,3204118,3204803,3205484,3206164,3206846,3207513,3208232,3208652,3209096,3209547,3210071,3210637,3211247,3211865,3212517,3213194,3213876,3214543,3215250,3215902,3216525,3217169,3217527,3218179,,,-4444.504166666667,3199332,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-3 (Steam flow),3077190,3077845,3078493,3079183,3079845,3080521,3081191,3081851,3082529,3083193,3083877,3084559,3085257,3085678,3086104,3086565,3087115,3087707,3088343,3088963,3089604,3090272,3090930,3091577,3092255,3092879,3093487,3094133,3094760,3095404,,,-4273.875,3076524,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-4 (Steam flow),3055557,3056201,3056856,3057546,3058215,3058908,3059581,3060261,3060933,3061578,3062272,3062941,3063664,3064092,3064542,3065023,3065602,3066215,3066856,3067494,3068167,3068843,3069502,3070146,3070820,3071472,3072106,3072740,3073393,3074055,,,-4243.829166666666,3054894,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 hotwell make up,1277009,1277224,1277424,1277626,1277824,1277990,1278226,1278425,1278634,1278833,1278933,1279081,1279227,1279375,1279487,1279595,1279670,1279746,1279836,1279955,1280172,1280373,1280474,1280689,1280951,1281168,1281408,1281657,1281877,1282050,,,-1773.6236111111111,1276763,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",Unit-2 hotwell make up,1439040,1439049,1439092,1439114,1439139,1439164,1439197,1439197,1439263,1439401,1439522,1439562,1439631,1439719,1439907,1440268,1440391,1440456,1440512,1440543,1440628,1440712,1440823,1440907,1440962,1441059,1441075,1441117,1441154,1441175,,,-1998.6666666666667,1439033,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",Unit-3 hotwell make up,249974,249989,249994,250000,250006,250010,250016,250025,250048,250057,250060,250073,250085,250089,250094,250098,250106,250119,250143,250148,250154,250163,250167,250180,250193,250196,250198,250205,250212,250215,,,-347.18611111111113,249946,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",Boiler fill pump flow,2198809,2199579,2200367,2201181,2201867,2202489,2203274,2204072,2204780,2205487,2206067,2206696,2207531,2208015,2208438,2208778,2209064,2209633,2210213,2211180,2211886,2212414,2213083,2213825,2214685,2215601,2216432,2217252,2218026,2218636,,,-3053.901388888889,2198103,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 condensate flow,599839,602810,605653,608530,611396.84,614284.87,617158,620061,622944,625887,628846,631759,634793,636801,638944,641220,643660,646088,648624,651350,654185,657107,660007,662966,665904,668783.37,671648.25,674506,677363,680294,,,-833.1097222222223,596855,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 DM water flow,20190,20307,20415,20527,20633.54,20722.394,20852,20954,21069,21177,21225,21303,21414,21447,21481,21513,21523,21533,21555,21617,21737,21844,21897,22016,22163,22285.27,22419.056,22557,22672,22767,,,-28.041666666666668,20053,
Sep-24,"BTG steam flow & DM make up
(Totalizer)",Excess return to DM tank,342839,343576,344276,345016,345603,346124,346826,347509,348203,348873,349360,349928,350667,350914,351304,351663,351920,352412,352955,353774,354452,354969,355535,356252,357081,357916,358665,359434,360131,360161,,,-476.1652777777778,342112,
Sep-24,"TG steam flow &
DM make up (TPH)",TG-1 (TPH),3878,3880,3816,3786,3836,3828,3812,3834,3808,3908,3956,3834,3566,2510,2136,2336,2898,3148,3378,3656,3730,3836,3816,3896,3864,3776,3786,3800,3804,3816,-19517084,,-26087.575268817203,3870,
Sep-24,"TG steam flow &
DM make up (TPH)",TG-2 (TPH),3862,3838,3446,3504,3586,3708,3668,3554,3572,3628,3956,3762,3154,2487,2157,2300,2794,3188,3274,3340,3668,3810,3816,3750,3828,3586,3418,3468,3482,3714,-18502914,,-24730.639784946237,3870,
Sep-24,"TG steam flow &
DM make up (TPH)",TG-3 (TPH),2748,2678,2502,2524,2436,2527,2556,2484,2593,2469,2680,2673,2804,1688,2161,2149,2307,2393,2432,2481,2539,2530,2589,2578,2656,2689,2572,2583,2589,2619,-11803111,,-15763.282258064515,2654,
Sep-24,"TG steam flow &
DM make up (TPH)",Unit-1 HW make up (TPH),246,215,200,202,198,166,236,199,209,199,100,148,146,148,112,108,75,76,90,119,217,201,101,215,262,217,240,249,220,173,-1282050,,-1716.0793010752689,72,
Sep-24,"TG steam flow &
DM make up (TPH)",Unit-2 HW make up (TPH),7,9,43,22,25,25,33,0,66,138,121,40,69,88,188,361,123,65,56,31,85,84,111,84,55,97,16,42,37,21,-1441175,,-1934.1841397849464,83,
Sep-24,"TG steam flow &
DM make up (TPH)",Unit-3 HW make up (TPH),28,15,5,6,6,4,6,9,23,9,3,13,12,4,5,4,8,13,24,5,6,9,4,13,13,3,2,7,7,3,-250215,,-335.9489247311828,9,
Sep-24,"TG steam flow &
DM make up (TPH)",Boiler fill pump flow (TPH),706,770,788,814,686,622,785,798,708,707,580,629,835,484,423,340,286,569,580,967,706,528,669,742,860,916,831,820,774,610,-2218636,,-2954.439516129032,678,
Sep-24,"TG steam flow &
DM make up (TPH)",Unit-1 condensate flow (TPH),2984,2971,2843,2877,2866.8399999999674,2888.030000000028,2873.1300000000047,2903,2883,2943,2959,2913,3034,2008,2143,2276,2440,2428,2536,2726,2835,2922,2900,2959,2938,2879.3699999999953,2864.8800000000047,2857.75,2857,2931,-680294,,-802.2244623655914,2931.439999999944,
Sep-24,"TG steam flow &
DM make up (TPH)",Unit-1 DM water flow (TPH),137,117,108,112,106.54000000000087,88.85399999999936,129.60599999999977,102,115,108,48,78,111,33,34,32,10,10,22,62,120,107,53,119,147,122.27000000000044,133.78600000000006,137.9439999999995,115,95,-22767,,-26.952956989247312,37.004000000000815,
Sep-24,"TG steam flow &
DM make up (TPH)",Excess return to DM tank (TPH),727,737,700,740,587,521,702,683,694,670,487,568,739,247,390,359,257,492,543,819,678,517,566,717,829,835,749,769,697,30,-360161,,-459.8279569892473,570,
Sep-24,"TG steam flow &
DM make up (TPH)",(Hotwell make up+Boiler Fill p/p make up) - (excess return),260,272,336,304,328,296,358,323,312,383,317,262,323,477,338,454,235,231,207,303,336,305,319,337,361,398,340,349,341,777,-4831915,,-6480.823924731183,272,
Sep-24,Raw water totalizer readings,Raw water intake at reservior (old meter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-24,Raw water totalizer readings,Raw water intake at reservior (new meter),17892570,17894138,17895686,17897104,17899470,17901682,17904774,17909786,17912012,17914518,17916818,17919092,17921424,17923252,17925092,17926752,17928180,17928806,17930344,17931868,17933720,17935216,17936070,17937584,17939066,17941034,17942720,17945824,17947554,17949208,17950812,,,17892570,16012053
Sep-24,Raw water totalizer readings,Raw water inlet flow (HDA billing meter),22975668,22982402,22988977,22994293,23001128,23008649,23016583,23025735,23032941,23038916,23046821,23054537,23060633,23065793,23068593,23071478,23079599,23082870,23088474,23094006,23100058,23107742,23112036,23118227,23124896,23130544,23137259,23144015,23150217,23155962,23162634,,,22975668,20325959
Sep-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - old meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - new meter,12142504,12143391,12144241,12145611,12146756,12146765,12147488,12148495,12149422,12150567,12151177,12152021,12152954,12153179,12154339,12155440,12156416,12157978,12159009,12160114,12160394,12161598,12163702,12165114,12166549,12167925,12169158,12170310,12171674,12172825,12173853,,,12142504,10789170
Sep-24,Raw water totalizer readings,TPC Cons-2 (Direct forebay make up),17927392,17932336,17937050,17940682,17944504,17949824,17954420,17958982,17963246,17966934,17971854,17976586,17980784,17983998,17985906,17988026,17991084,17993734,17997186,18000896,18005974,18009778,18012800,18016604,18020314,18023864,18027490,18031170,18034972,18038932,18043236,,,17927392,16514611
Sep-24,Raw water totalizer readings,TSL Cons - New meter (EM type) Local reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-24,Raw water totalizer readings,TSL Cons - New meter (EM type) DCS reading,1677720,1679170,1680533,1682620,1684826,1686576,1688824,1691162,1692838,1694661,1696778,1697940,1698240,1698911,1699543,1700851,1701873,1702101,1702382,1702599,1702912,1703342,1704364,1706254,1707918,1708283,1708640,1708942,1709794,1711415,1713892,,,1677720,1407021
Sep-24,Raw water totalizer readings,Forebay make up through RWP,7032448,7033160,7033832,7034910,7035917,7036017,7036546,7037313,7037975,7039089,7039579,7040255,7041008,7041008,7042104,7042830,7043517,7044806,7045651,7046513,7046752,7047790,7049524,7050650,7051807,7052984,7053968,7055000,7055998,7056866,7057690,,,7032448,6460440
Sep-24,Raw water totalizer readings,TPC fire water cons,1581948,1581949,1581950,1581963,1581997,1582004,1582005,1582035,1582036,1582038,1582039,1582040,1582042,1582043,1582044,1582046,1582047,1582048,1582049,1582050,1582051,1582052,1582053,1582054,1582055,1582056,1582057,1582058,1582059,1582060,1582060,,,1581948,1581310
Sep-24,Raw water totalizer readings,TSL fire water cons,1525472,1525653,1525784,1526219,1527037,1527391,1527966,1528535,1528954,1529630,1530199,1530342,1530406,1530693,1530853,1531401,1531521,1531850,1532166,1532661,1533182,1533715,1534694,1536193,1537203,1537899,1538326,1538699,1538861,1539244,1540566,,,1525472,1317347
Sep-24,Raw water totalizer readings,DM plant make up,2218249,2218486,2218719,2218990,2219100,2219494,2219785,2220077,2220504,2220698,2220977,2221254,2221484,2221908,2222039,2222198,2222567,2222725,2222876,2223141,2223232,2223321,2223556,2223783,2224052,2224140,2224378,2224505,2224798,2225137,2225335,,,2218249,2109178
Sep-24,Raw water totalizer readings,CW blow down,4049864,4049942,4050039,4050137,4050261,4050371,4050477,4050574,4050647,4050740,4050941,4051022,4051245,4051329,4051382,4051452,4051512,4051658,4051790,4051918,4052051,4052136,4052258,4052298,4052298,4052487,4052582,4052679,4052771,4052837,4052950,,,4049864,3590006
Sep-24,Raw water totalizer readings,Service Water Cons,84961,85021,85079,85139,85198,85263,85297,85340,85390,85445,85496,85561,85623,85716,85758,85808,85871,85923,85973,86024,86085,86148,86191,86244,86300,86358,86413,86466,86518,86569,86625,,,84961,73571
Sep-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (old meter),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
Sep-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (new meter),1238,1568,1548,1418,2366,2212,3092,5012,2226,2506,2300,2274,2332,1828,1840,1660,1428,626,1538,1524,1852,1496,854,1514,1482,1968,1686,3104,1730,1654,1604,,,1238,2298
Sep-24,"Raw water consumption
(M3/day)",Raw water inlet flow (HDA billing meter),9127,6734,6575,5316,6835,7521,7934,9152,7206,5975,7905,7716,6096,5160,2800,2885,8121,3271,5604,5532,6052,7684,4294,6191,6669,5648,6715,6756,6202,5745,6672,,,9127,3923
Sep-24,"Raw water consumption
(M3/day)",Raw Water taken with PHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,
Sep-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - old meter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
Sep-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - new meter,846,887,850,1370,1145,9,723,1007,927,1145,610,844,933,225,1160,1101,976,1562,1031,1105,280,1204,2104,1412,1435,1376,1233,1152,1364,1151,1028,,,846,4776
Sep-24,"Raw water consumption
(M3/day)",TPC Cons-2 (Direct forebay make up),7386,4944,4714,3632,3822,5320,4596,4562,4264,3688,4920,4732,4198,3214,1908,2120,3058,2650,3452,3710,5078,3804,3022,3804,3710,3550,3626,3680,3802,3960,4304,,,7386,2556
Sep-24,"Raw water consumption
(M3/day)",Gap between billing meter - (TPC cons + TSL cons),-503,-222,-313,-266,-647,11,-246,422,-716,219,-685,-710,434,-118,948,895,-3635,5,-614,-298,878,-2384,-418,-873,-1477,-130,-1403,28,-670,-131,-764,,,-503,
Sep-24,"Raw water consumption
(M3/day)",TSL Cons - new meter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
Sep-24,"Raw water consumption
(M3/day)",TSL Cons - DCS meter,1384,1450,1363,2087,2206,1750,2248,2338,1676,1823,2117,1162,300,671,632,1308,1022,228,281,217,313,430,1022,1890,1664,365,357,302,852,1621,2477,,,1384,440
Sep-24,"Raw water consumption
(M3/day)",Forebay make up through RWP,658,712,672,1078,1007,100,529,767,662,1114,490,676,753,0,1096,726,687,1289,845,862,239,1038,1734,1126,1157,1177,984,1032,998,868,824,,,658,2318
Sep-24,"Raw water consumption
(M3/day)",TPC fire water cons (EM),2,1,1,13,34,7,1,30,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,2,0
Sep-24,"Raw water consumption
(M3/day)",TSL fire water cons (EM),2,181,131,435,818,354,575,569,419,676,569,143,64,287,160,548,120,329,316,495,521,533,979,1499,1010,696,427,373,162,383,1322,,,2,334
Sep-24,"Raw water consumption
(M3/day)",DM plant make up,303,237,233,271,110,394,291,292,427,194,279,277,230,424,131,159,369,158,151,265,91,89,235,227,269,88,238,127,293,339,198,,,303,15
Sep-24,"Raw water consumption
(M3/day)",CW blow down,90,78,97,98,124,110,106,97,73,93,201,81,223,84,53,70,60,146,132,128,133,85,122,40,0,189,95,97,92,66,113,,,90,388
Sep-24,"Raw water consumption
(M3/day)",Service Water Cons,78,60,58,60,59,65,34,43,50,55,51,65,62,93,42,50,63,52,50,51,61,63,43,53,56,58,55,53,52,51,56,,,78,16
Sep-24,Raw water analysis,Total TPC raw water cons,8230,5650,5433,4567,4149,4975,4744,5000,4772,4157,4961,5433,5067,3152,2908,2673,3914,3883,4167,4320,4837,4475,4147,3717,4135,4230,4432,4459,5004,4728,4010,,4526.741935483871,8230,6998
Sep-24,Raw water analysis,Total TPC raw water cons (MTD),230077,235727,241160,245727,249876,254851,259595,264595,269367,273524,278485,283918,288985,292137,295045,297718,301632,305515,309682,314002,318839,323314,327461,331178,335313,339543,343975,348434,353438,358166,362176,,,221847,241747
Sep-24,Raw water analysis,Total TPC raw water cons %,0.8575978629405117,0.7832270069112174,0.789962041332771,0.6638677862188458,0.6202436267738289,0.7342763324071735,0.6573613302585265,0.6591228893058161,0.7187164339419978,0.666577718478986,0.6792835820895522,0.8133047210300429,0.9343552750225428,0.7915578764142733,0.7983193277310925,0.618185558527052,0.782724505327245,0.88031800601633,0.8816650148662042,0.8716885925391963,0.8663889778917013,0.836613505259586,0.7138157894736842,0.6034402059443015,0.6576184379001281,0.8194349897889721,0.8607954545454546,0.8775843307943417,0.833961028328148,0.7205410681913261,0.5836712328767123,,,0.8575978629405117,0.8633233268585555
Sep-24,Raw water analysis,Total TPC raw water cons % (MTD),1,0.825172393811207,0.8148953631514156,0.7793430176011044,0.7475399136459484,0.7453407044436068,0.7323951208186738,0.7227104353621302,0.7222971001403382,0.7170416792509816,0.713441637541411,0.720802708032353,0.7326000757168191,0.735181480422978,0.7374583321854596,0.7323616800576662,0.734585847043205,0.7400701879225022,0.7456201005337456,0.7508304658056636,0.7559642430108752,0.7592111914097187,0.7571419258100267,0.7490304811777493,0.7448246203150589,0.7473209506781611,0.7508468778620058,0.7545885804848796,0.757101749837978,0.7557911680313528,0.7482825057010771,,,1,0.8605432814197754
Sep-24,Raw water analysis,Total TSL raw water cons,1386,1631,1494,2522,3024,2104,2823,2907,2095,2499,2686,1305,364,958,792,1856,1142,557,597,712,834,963,2001,3389,2674,1061,784,675,1014,2004,3799,,1698.4516129032259,1386,774
Sep-24,Raw water analysis,Total TSL raw water cons (MTD),1386,3017,4511,7033,10057,12161,14984,17891,19986,22485,25171,26476,26840,27798,28590,30446,31588,32145,32742,33454,34288,35251,37252,40641,43315,44376,45160,45835,46849,48853,52652,,28491.387096774193,0,28878
Sep-24,Raw water analysis,Total TSL raw water cons %,0.14240213705948834,0.21677299308878256,0.21003795866722902,0.3361322137811542,0.37975637322617106,0.26572366759282645,0.3426386697414735,0.34087711069418386,0.28128356605800214,0.333422281521014,0.32071641791044775,0.18669527896995708,0.06564472497745717,0.20844212358572672,0.20168067226890757,0.38181444147294796,0.21727549467275495,0.11968199398366997,0.11833498513379584,0.12831140746080374,0.13361102210829862,0.16338649474041397,0.28618421052631576,0.3965597940556986,0.34238156209987197,0.18056501021102792,0.13920454545454544,0.12241566920565833,0.16603897167185197,0.2794589318086738,0.41632876712328765,,0.23947675777007868,0.14240213705948834,0.13667667314144447
Sep-24,Raw water analysis,Total TSL raw water cons % (MTD),0.14240213705948834,0.17482760618879295,0.18510463684858433,0.2206569823988956,0.2524600863540516,0.25465929555639316,0.26760487918132625,0.27728956463786986,0.2777028998596618,0.28295832074901844,0.286558362458589,0.27919729196764703,0.2673999242831809,0.264818519577022,0.26254166781454036,0.2676383199423337,0.265414152956795,0.2599298120774978,0.2543798994662544,0.24916953419433643,0.24403575698912486,0.2407888085902813,0.24285807418997327,0.25096951882225077,0.25517537968494103,0.25267904932183893,0.2491531221379942,0.24541141951512035,0.24289825016202204,0.2442088319686472,0.2517174942989229,,0.24879385804043205,0,0.13945671858022457
Sep-24,Raw water analysis,Total raw water cons per day (TPC+TSL),9733,7524,7113,7503,7963,7918,8239,8528,7448,7495,8375,6990,5545,4596,3927,4861,5256,4654,5045,5549,6242,5894,6992,8546,7810,5876,5632,5514,6107,7171,9125,,6747.451612903225,9733,5663
Sep-24,Raw water analysis,Total raw water cons per day (TPC+TSL) - MTD,8347,17257,24370,31873,39836,47754,55993,64521,71969,79464,87839,94829,100374,104970,108897,113758,119014,123668,128713,134262,140504,146398,153390,161936,169746,175622,181254,186768,192875,200046,209171,,,7134,207075
Sep-24,Raw water analysis,Gap between billing meter - (total intake at reservoir + forebay),503,222,313,266,647,-11,246,-422,716,-219,685,710,-434,118,-948,-895,3635,-5,614,298,-878,2384,418,873,1477,130,1403,-28,670,131,764,,431.7096774193548,503,-931
Sep-24,Raw water analysis,Gap between billing meter - (TPC cons + TSL cons),-606,-790,-538,-2187,-1128,-397,-305,624,-242,-1520,-470,726,551,564,-1127,-1976,2865,-1383,559,-17,-190,1790,-2698,-2355,-1141,-228,1083,1242,95,-1426,-2453,,-421.8709677419355,-606,-1740
Sep-24,Raw water analysis,TPC make up (DM plant + RW to Forebay +Direct Forbay + TPC Fire water),8347,5893,5619,4981,4939,5814,5416,5621,5353,4996,5689,5685,5181,3638,3135,3005,4114,4097,4448,4837,5408,4931,4991,5157,5136,4815,4848,4839,5093,5167,5326,,5049,8347,4889
Sep-24,Raw water analysis,TPC make up MTD,8347,14240,19859,24840,29779,35593,41009,46630,51983,56979,62668,68353,73534,77172,80307,83312,87426,91523,95971,100808,106216,111147,116138,121295,126431,131246,136094,140933,146026,151193,156519,,,7134,178197
Sep-24,Raw water analysis,Gap between TPC cons - Total make up,-117,-243,-186,-414,-790,-839,-672,-621,-581,-839,-728,-252,-114,-486,-227,-332,-200,-214,-281,-517,-571,-456,-844,-1440,-1001,-585,-416,-380,-89,-439,-1316,,-522.258064516129,-117,2109
